age,storeys,score,latitude,longitude,graffiti,cladding,grounds,walkways
72,3,59,43.6142313948,-79.4887162649,4,3,3,3
69,7,65,43.7180354944,-79.4010377857,5,3,3,4
62,4,66,43.617555557,-79.4865219848,5,3,3,3
56,8,67,43.6166019564,-79.4868558725,5,3,4,4
50,36,56,43.6465857177,-79.5271471882,2,3,3,3
49,31,57,43.6455831031,-79.5265058924,3,3,3,3
61,4,62,43.7703715796,-79.4436799328,5,3,3,3
62,9,74,43.6123803849,-79.4879248651,5,4,4,4
63,6,69,43.7420240548,-79.3085552863,5,3,4,4
62,5,78,43.7431036198,-79.3070051699,5,4,4,4
71,3,61,43.736611247,-79.439571975,5,3,3,3
71,3,61,43.736271595,-79.44053564,5,3,3,3
68,6,58,43.6884054492,-79.4358516608,3,3,3,4
65,5,59,43.6890952984,-79.4358713128,5,3,2,3
83,3,51,43.716818521,-79.400781113,5,2,2,2
53,12,59,43.7002003087,-79.5172673603,4,3,3,3
61,8,73,43.702981103,-79.526148917,5,4,4,4
61,8,68,43.703114245,-79.526528746,5,4,3,4
63,4,61,43.736228569,-79.446122884,5,2,3,3
63,4,61,43.7369856,-79.446046582,5,2,3,3
63,4,61,43.737831754,-79.446511032,5,2,3,3
61,9,67,43.7043341171,-79.5286680785,3,3,4,3
45,8,84,43.744070606,-79.3030806418,5,4,4,4
58,11,66,43.7777340882,-79.3489814239,4,3,4,4
50,24,61,43.6463454422,-79.5227554263,4,3,4,3
96,3,74,43.691667031,-79.396207889,5,4,4,3
108,3,71,43.691863282,-79.396100397,5,3,4,3
63,4,60,43.6028754682,-79.4965836376,5,3,3,3
64,10,76,43.6931297884,-79.3963342082,5,4,4,4
58,7,63,43.693346588,-79.3964596744,5,3,3,2
39,13,64,43.7009920215,-79.5153630558,3,4,4,3
58,11,72,43.704286951,-79.423280437,5,4,3,3
63,7,67,43.703726864,-79.423164634,5,3,4,3
60,11,79,43.704511738,-79.424723028,5,4,3,4
55,18,69,43.7808646264,-79.3539032407,5,3,4,3
56,17,64,43.7818416283,-79.3541987634,4,3,4,4
64,6,58,43.634901103,-79.429121805,3,3,3,3
63,7,69,43.635361871,-79.429350661,3,3,4,3
84,3,61,43.636137103,-79.429522246,5,3,3,3
67,4,55,43.6377159247,-79.4293840613,2,3,3,3
52,22,74,43.693121262,-79.301596009,3,4,4,4
64,4,78,43.7406632771,-79.4927548873,5,3,3,4
64,4,80,43.741511337,-79.493163994,5,4,4,4
66,4,61,43.6927850495,-79.4417092331,3,3,3,3
63,4,68,43.6851205,-79.4220842022,4,3,3,3
63,4,67,43.74317239,-79.541078056999993,5,4,3,4
63,4,67,43.7442275359,-79.5409803297,5,4,3,3
60,4,68,43.7438256262,-79.539971481,5,3,4,3
60,4,69,43.7444981527,-79.5401163906,5,3,4,3
46,3,72,43.7385153084,-79.4915401712,5,4,3,4
46,3,69,43.7388982847,-79.4917361524,5,4,3,3
51,17,69,43.7692472211,-79.3416602499,4,3,4,4
10,8,80,43.774618023,-79.343572185,5,4,4,4
58,6,69,43.7657548154,-79.4437096635,5,4,4,3
49,23,76,43.707330009,-79.400257336,5,4,4,4
63,3,55,43.693346722,-79.4414872013,4,3,3,3
50,37,61,43.647102911,-79.526466446,3,3,3,3
33,3,54,43.6585068285,-79.3728346452,5,3,2,2
36,19,73,43.6386874748,-79.3891530101,3,3,4,3
36,21,72,43.638163609,-79.390534476,3,3,3,3
103,4,68,43.6590517197,-79.3730588983,5,4,4,3
60,13,79,43.6983362533,-79.5463927222,5,3,4,4
73,6,82,43.689396815,-79.3119405791,5,4,4,4
106,5,64,43.666349498,-79.381871851,5,3,3,2
63,4,64,43.6932353032,-79.4795788454,5,4,3,3
68,4,56,43.69278743,-79.4796635822,5,3,3,3
59,4,61,43.7264501298,-79.3091895206,5,2,2,3
63,4,61,43.736808651,-79.446539403,5,2,3,3
63,4,61,43.7374755438,-79.4464332774,5,2,3,3
58,19,58,43.7628388267,-79.337948675,3,3,3,3
64,11,69,43.668991923,-79.379987892,5,3,4,4
135,3,64,43.6675167764,-79.3792333809,5,3,4,4
58,6,67,43.638794444,-79.508763602,5,3,4,3
73,4,79,43.7282516139,-79.3981082324,5,4,4,4
29,12,81,43.7019082741,-79.5198266294,5,4,4,4
47,17,74,43.707819465,-79.399390971,3,4,3,3
70,4,74,43.7290216575,-79.4809189198,5,2,4,4
27,3,65,43.6450713717,-79.4156086518,3,3,3,3
58,3,78,43.767931941,-79.4420072756,5,4,3,3
36,3,58,43.6439718067,-79.4103609926,4,3,3,3
63,6,60,43.695608909,-79.4478332709,4,3,3,3
59,4,73,43.7447007322,-79.4945628574,5,3,3,4
63,4,66,43.726552797,-79.31980992,5,4,3,4
65,4,62,43.727029754,-79.320037737,2,4,3,3
67,4,78,43.711364802,-79.392506301,5,4,3,4
47,4,62,43.7678832058,-79.2689051432,5,3,3,3
73,3,56,43.6931694269,-79.4699479561,5,3,3,3
73,4,60,43.7188202581,-79.4011696973,3,3,2,3
52,24,66,43.6880415754,-79.5040797855,3,4,4,3
30,5,91,43.81394308,-79.290219554,5,4,5,4
65,4,69,43.7375816521,-79.3075261759,4,4,3,3
65,4,71,43.7380491988,-79.3077126,4,4,3,2
94,5,76,43.7221803609,-79.4019572219,5,3,4,4
94,5,78,43.7226217113,-79.4021353156,5,4,4,4
53,10,61,43.6676214521,-79.4054920342,5,3,3,3
59,12,54,43.7404974664,-79.3102350058,2,3,1,2
59,15,42,43.7409546826,-79.3112631324,1,3,2,2
72,3,53,43.6974801662,-79.5092622699,5,3,3,2
68,3,60,43.7095042953,-79.5076695409,5,3,3,2
65,4,71,43.7371060348,-79.3073327749,5,4,4,3
29,11,67,43.7449592405,-79.2949788446,5,4,3,3
123,3,56,43.6380072384,-79.4380349647,3,3,3,3
63,3,84,43.7075826149,-79.3019433825,5,5,5,4
63,3,79,43.7076426726,-79.3016697664,5,3,5,4
70,3,60,43.7098157296,-79.5063954435,4,3,3,3
68,7,57,43.7022080434,-79.4400323266,5,3,3,3
55,18,61,43.71108689,-79.45503098,5,3,2,3
94,4,74,43.7228926258,-79.4020952283,5,3,4,3
63,9,78,43.717046695,-79.33008018,5,4,3,4
65,3,63,43.696366279,-79.506408632,3,4,3,4
55,18,61,43.666212621,-79.382200082,3,3,3,4
41,7,66,43.6084801152,-79.5465065872,5,3,3,3
63,6,74,43.6092105194,-79.5462107894,5,3,4,4
55,28,78,43.71503235,-79.330584834,5,4,4,3
31,9,79,43.6917606066,-79.5050710659,5,4,4,4
93,3,64,43.678673828,-79.438492917,5,3,3,3
56,11,72,43.609663204,-79.550566638,5,3,3,4
61,4,66,43.7075137673,-79.4552760493,5,3,3,3
55,14,73,43.668725238,-79.381345576,5,4,3,3
106,4,56,43.668954869,-79.380480475,5,2,2,2
63,7,69,43.669152717,-79.376810925,5,3,3,3
68,4,73,43.66829815,-79.383729477,5,4,4,3
73,3,63,43.7104582053,-79.4787969775,5,5,3,3
73,3,70,43.7106272814,-79.4788634923,5,5,4,5
63,3,68,43.72086112,-79.55824156,5,3,4,3
68,6,65,43.7237971189,-79.5587381746,5,3,4,4
63,5,62,43.6390524323,-79.4890660176,5,3,3,3
65,4,62,43.6398570764,-79.4888378299,5,3,3,3
65,4,56,43.6402119345,-79.4896809434,3,3,3,3
61,14,67,43.7567677733,-79.4380041027,5,3,3,3
67,4,74,43.759693301,-79.289071527,5,4,3,3
64,4,64,43.663088832,-79.520760506,5,3,4,3
64,4,61,43.662922178,-79.521001935,5,3,4,3
68,4,59,43.746147891,-79.4365743,5,3,3,3
55,19,79,43.7107286629,-79.3914657004,5,4,4,4
88,3,64,43.6428677432,-79.431388625,5,3,4,3
59,4,68,43.7445721336,-79.4939808701,4,3,4,3
58,4,70,43.7434121512,-79.4945396945,5,3,4,4
58,4,68,43.7438340807,-79.4945341178,5,3,4,3
57,4,62,43.744081781,-79.495035439,5,2,3,4
46,4,59,43.6911592011,-79.5020724213,5,3,2,3
57,4,63,43.7440538624,-79.4951490688,5,3,3,4
69,3,60,43.5952200747,-79.5429727048,5,3,3,3
68,3,59,43.7025056164,-79.3120345151,3,3,2,2
66,3,57,43.6386867446,-79.4301347335,3,3,3,3
65,4,63,43.6652491637,-79.5211721402,5,3,4,3
68,3,53,43.6641882866,-79.5210515699,3,3,3,3
30,18,54,43.6931197205,-79.4688639232,3,3,2,2
58,7,56,43.6672444284,-79.4054073649,3,2,3,3
63,4,57,43.744444822,-79.4363242006,5,2,2,3
63,6,62,43.655402768,-79.455626577,5,4,3,3
62,10,63,43.7090551064,-79.4281966082,3,3,3,3
63,3,64,43.7238042937,-79.4313359616,5,4,3,3
68,4,66,43.7284796451,-79.3050102685,5,3,3,3
68,4,61,43.7282648735,-79.3058539405,3,3,2,4
37,16,74,43.6858944242,-79.4926003199,5,4,3,4
72,4,61,43.601151061,-79.506439811,4,3,3,3
31,8,66,43.5996125678,-79.5123632574,5,3,3,3
51,13,53,43.7499873653,-79.2636073728,4,3,2,4
31,8,72,43.7186117701,-79.4314251429,5,4,4,3
69,3,68,43.718310388,-79.435578125,5,3,3,4
20,3,63,43.7161036194,-79.4429013897,5,3,3,4
53,4,61,43.610690629,-79.48977037,5,3,3,3
63,6,81,43.703361049,-79.342351105,5,4,4,4
31,4,87,43.7782172975,-79.4059349081,5,4,4,5
44,4,63,43.7044910425,-79.4984382564,5,3,4,4
63,7,61,43.7475988109,-79.3111844084,4,3,2,2
59,6,79,43.762425831,-79.316612241,5,4,3,4
59,6,81,43.762813962,-79.316783785,5,4,4,4
63,3,64,43.6898644553,-79.4968078854,5,3,3,3
63,15,63,43.7525195774,-79.3152926734,4,3,3,3
60,18,53,43.7883911434,-79.4180400688,3,2,1,3
62,13,67,43.7553047616,-79.436948304,5,3,4,4
55,18,58,43.796156565,-79.425260494,4,2,2,3
55,18,60,43.79522866,-79.425192074,4,3,2,2
61,9,54,43.6840527547,-79.565694704,3,2,3,2
62,4,59,43.668763043,-79.406936141,3,3,3,3
103,4,61,43.6714919471,-79.4073443984,5,3,3,3
59,18,73,43.701969776,-79.345105079,5,3,4,3
64,5,79,43.74138175,-79.4943018831,5,4,4,4
64,5,80,43.7411213027,-79.4918224235,5,4,4,4
55,16,61,43.6728637523,-79.4916650817,3,4,3,3
55,9,60,43.6724874723,-79.4924156199,3,3,4,3
61,8,67,43.6809406859,-79.5408629511,5,3,4,3
83,3,59,43.650137633,-79.426725646,3,3,3,3
63,18,58,43.7565096904,-79.4367503453,2,3,3,3
61,21,66,43.757154574,-79.436224864,5,3,4,4
61,21,63,43.757154574,-79.436224864,3,3,4,4
93,5,65,43.6367650301,-79.4389483513,5,3,3,3
50,7,58,43.6375473099,-79.4394028974,5,3,3,3
56,9,68,43.6847829305,-79.4199516911,5,4,3,3
63,7,56,43.684203196,-79.4203922096,5,3,3,3
54,14,63,43.6857584584,-79.5133729757,5,2,3,3
56,13,78,43.6854489,-79.4209261641,4,4,4,4
61,6,66,43.6964501816,-79.54293365,5,3,4,3
59,15,67,43.695514613,-79.547766738000007,4,3,3,3
56,16,71,43.695934451,-79.548620626,5,3,3,3
16,3,65,43.6555781953,-79.4261372722,5,3,3,3
93,4,61,43.6621204502,-79.4285552093,5,3,3,3
27,6,71,43.7863368671,-79.4188830465,5,4,3,3
69,3,65,43.721948279,-79.433346456,5,3,3,3
60,15,71,43.705600128,-79.395221028,3,4,3,4
33,12,75,43.6634553526,-79.5037202734,5,3,4,4
34,4,75,43.7332472948,-79.3395613564,5,4,4,4
57,7,66,43.6504598567,-79.434253526,5,4,3,3
59,3,65,43.7235999669,-79.5089221535,4,4,4,4
59,3,63,43.7238402109,-79.5089780536,5,3,2,4
55,20,74,43.730739234,-79.5101143614,5,4,4,4
63,13,75,43.7405750446,-79.5143347224,3,3,4,4
55,20,72,43.730125607,-79.509778711,5,4,4,4
58,12,73,43.667777746,-79.383098557,5,4,4,4
60,14,64,43.667962528,-79.382564773,3,2,3,3
72,4,61,43.601468456,-79.505848789,4,3,3,3
72,4,61,43.602358477,-79.506187032,5,3,3,3
55,4,70,43.7474006174,-79.5159466744,5,3,3,4
48,27,61,43.667643942,-79.383679432,4,3,3,4
63,6,76,43.7038982085,-79.3462344474,5,3,4,4
48,14,77,43.7049414095,-79.3965572814,5,4,4,4
30,16,72,43.7063503756,-79.3969151981,3,4,4,4
41,10,69,43.688879712,-79.491260721,5,4,3,3
63,6,72,43.7085449111,-79.3110644083,5,4,3,3
56,6,79,43.757066149,-79.426922307,5,4,4,3
39,8,68,43.7242397446,-79.4314621221,5,3,3,3
64,4,74,43.7746707581,-79.4407135856,5,3,4,4
63,3,61,43.6919981634,-79.4636000249,5,3,3,4
63,3,64,43.6918123311,-79.4635662158,5,3,3,4
55,6,76,43.706859873,-79.2970745294,5,3,4,2
61,6,70,43.7071746852,-79.2972112317,5,4,3,4
95,4,68,43.664834954,-79.3811923705,5,3,4,4
58,18,68,43.6650800354,-79.3796817748,4,4,3,3
71,3,63,43.6101831739,-79.4899009077,5,4,3,3
113,3,64,43.6102058206,-79.4892486213,5,3,3,3
71,3,67,43.6103321169,-79.4890126716,5,3,3,3
100,3,63,43.663884679,-79.382638254,3,3,3,3
53,4,74,43.723806203,-79.492097765,5,4,3,4
55,4,63,43.723649067,-79.492914942,5,3,3,3
55,4,76,43.7237259106,-79.4964873022,5,4,3,4
65,4,77,43.7215142394,-79.5008149928,5,4,4,4
67,4,64,43.7295535678,-79.3051792736,5,3,2,4
68,3,56,43.7307226236,-79.434896794,3,3,3,3
71,4,63,43.6100510941,-79.4881859662,5,3,3,3
71,6,62,43.6100722111,-79.4872983362,5,3,4,3
71,3,64,43.6096967981,-79.4880818409,5,4,3,3
71,3,66,43.6095054646,-79.4897087235,5,3,3,3
53,12,58,43.7833043666,-79.4169610775,3,3,3,3
55,12,73,43.7475535553,-79.282547131,5,4,3,3
103,4,71,43.6842405143,-79.4116176413,5,4,4,3
54,24,87,43.6839008332,-79.4127883698,5,4,4,4
57,12,64,43.755642859,-79.4356157794,3,3,3,3
63,4,65,43.707880094,-79.302844655,5,3,3,4
67,4,63,43.708477676,-79.3002028238,5,4,3,2
63,3,65,43.6929377292,-79.454744586,5,4,4,4
30,4,63,43.668855304,-79.375727382,4,4,2,3
63,12,68,43.669080493,-79.399842813,3,4,3,4
55,7,66,43.669299729,-79.400091636,5,3,3,3
68,9,62,43.671416122,-79.401975537,5,3,3,3
54,11,72,43.672709905,-79.40239631,5,3,3,3
41,7,87,43.6812230253,-79.4266148086,5,4,4,4
102,3,73,43.6806801343,-79.4292316793,3,4,3,3
66,3,63,43.679643941,-79.434130411,5,3,3,3
58,12,64,43.7559622326,-79.4343429276,5,3,3,3
64,7,73,43.7037023569,-79.3467690026,5,4,4,3
63,7,74,43.7027318598,-79.346464172,5,4,4,4
66,3,60,43.7312468474,-79.4350947761,5,4,2,3
68,4,70,43.6500598617,-79.4285544502,5,3,3,3
68,4,69,43.6502558347,-79.4286011017,5,3,3,3
69,4,70,43.7212684664,-79.4331088491,5,3,3,3
69,3,68,43.7216167603,-79.4332571257,5,3,3,3
59,15,74,43.709160334,-79.391292239,5,3,3,4
64,4,79,43.7096715692,-79.3877050261,5,4,4,4
53,3,51,43.6893077444,-79.4610170083,4,3,2,3
65,3,64,43.7734165941,-79.4148210265,5,2,3,3
72,4,54,43.6930985864,-79.480237838,3,2,3,3
72,4,54,43.693048881,-79.480938758,5,2,3,3
72,4,59,43.692977471,-79.48134741,5,2,3,3
72,4,59,43.69279777,-79.481595405,5,3,3,2
72,4,59,43.693064312,-79.482178967,5,3,3,3
94,5,60,43.668807552,-79.375949676,5,3,3,3
60,3,60,43.6945457647,-79.45447448,5,4,3,3
30,4,72,43.6725455613,-79.4464387192,5,4,3,4
65,6,74,43.7036201193,-79.3452607415,5,3,3,4
43,8,78,43.7906958495,-79.2383755375,5,4,4,4
15,8,81,43.71127211,-79.394418315,5,4,4,4
63,3,64,43.7232330003,-79.4317060695,5,3,3,2
63,3,59,43.7231632831,-79.4313421885,3,4,3,3
63,3,65,43.723413773,-79.431088371,5,4,3,3
63,12,63,43.7607487105,-79.2171129347,5,4,3,3
55,16,72,43.761339074,-79.2150743506,5,4,4,4
72,4,67,43.728756862,-79.3062091197,5,4,3,3
68,4,64,43.7290550556,-79.3049498934,4,3,2,3
68,4,63,43.7279966031,-79.3068020912,3,4,3,3
93,4,59,43.6834994432,-79.4433736309,5,3,3,3
48,10,75,43.7631364672,-79.2079803013,4,4,4,4
73,4,79,43.710382181,-79.392210062,5,4,4,4
67,3,60,43.7308801884,-79.4368395679,5,3,3,2
36,8,78,43.7328892774,-79.3065969199,5,4,3,3
57,5,64,43.7337528982,-79.3068920324,4,4,2,3
58,3,56,43.7307766314,-79.4372931994,4,3,3,2
68,4,74,43.7209792831,-79.5051259497,5,4,4,3
65,4,71,43.7207964113,-79.5055990345,5,4,4,2
65,4,73,43.7208314192,-79.5060339376,5,4,4,4
65,4,68,43.7207617209,-79.5064382692,5,2,4,4
59,7,59,43.589470147,-79.530535447,5,3,3,3
60,7,60,43.589265093,-79.531395181,4,3,3,3
30,5,81,43.6473083382,-79.4777129608,5,4,4,4
56,10,59,43.671558224,-79.401099408,3,3,3,3
37,8,80,43.6809371983,-79.4282122762,5,4,4,4
63,6,72,43.7032015325,-79.3458301347,5,3,3,3
68,3,67,43.7303895479,-79.4363698619,5,4,3,3
73,3,65,43.7302657886,-79.4369391147,4,4,3,3
67,3,59,43.7300610328,-79.4379110526,5,3,3,2
61,6,66,43.6390679987,-79.4715402661,3,3,3,3
61,6,66,43.63943104,-79.471915958,5,3,3,3
67,3,61,43.7311946993,-79.4353275935,5,3,3,3
73,3,64,43.730975673,-79.4363599981,2,4,3,3
58,17,67,43.6551760526,-79.4635445637,5,3,4,4
58,15,72,43.6564105538,-79.4629896425,2,4,4,4
120,4,53,43.6572165496,-79.3980741814,3,3,3,2
56,14,64,43.7664686055,-79.5204750811,5,2,2,4
63,5,58,43.6422400128,-79.4533563133,5,3,3,3
53,8,65,43.6433287042,-79.4525126324,5,4,3,3
68,3,61,43.6500799543,-79.484335634,5,3,3,3
113,3,65,43.6502220463,-79.4843917868,5,3,4,4
62,9,62,43.6999973614,-79.4766756216,5,3,3,3
31,7,62,43.7009209193,-79.476922025,5,3,3,3
68,3,60,43.7429016384,-79.4368905262,5,3,3,3
68,3,60,43.743072408,-79.4368800635,5,3,3,3
66,3,63,43.7416546097,-79.4370809747,5,3,3,3
68,3,59,43.7421552614,-79.4365679609,5,3,3,3
68,3,60,43.7418342537,-79.4371971572,5,3,3,3
54,6,66,43.754107511,-79.438517766,5,3,3,3
63,13,66,43.754461481,-79.437277956,5,3,4,3
40,9,66,43.7518743453,-79.438030916,4,4,3,3
34,11,64,43.7528909884,-79.4382283415,5,3,3,3
58,16,71,43.6568780412,-79.4624258737,3,4,4,3
54,13,59,43.765164853900004,-79.5094578761,3,3,3,2
49,13,68,43.7657384442,-79.5109534837,3,3,3,4
55,12,62,43.6641619553,-79.3792187274,4,3,2,4
58,10,77,43.710882419,-79.39365545,5,3,4,4
69,4,75,43.710438992,-79.392666123,5,4,4,3
60,7,63,43.589738824,-79.529723711,5,4,3,3
59,7,62,43.734306073,-79.433720291,4,3,3,3
63,4,64,43.7425586658,-79.4358613114,4,3,3,3
61,5,58,43.7454927714,-79.4364245515,3,3,3,3
73,3,59,43.74586214,-79.4365128127,5,2,3,3
45,19,77,43.764180371,-79.505752773,5,5,3,4
65,4,62,43.7262801984,-79.4318793095,5,3,3,3
41,3,72,43.6807933041,-79.4261720553,5,4,2,5
58,18,69,43.77494536,-79.344585933,5,3,4,4
53,12,68,43.6740732037,-79.4944079231,5,3,3,3
50,15,66,43.6765889645,-79.4963489577,5,3,3,3
63,8,71,43.6776538886,-79.4967269194,5,4,3,3
58,3,66,43.7203778821,-79.4802346751,5,4,4,3
58,4,61,43.7279008262,-79.4829037793,5,4,3,3
61,4,80,43.7283141959,-79.4827840355,5,4,4,4
58,13,59,43.669000001,-79.401866897,5,3,3,3
60,3,69,43.7312520976,-79.4835802979,5,4,4,4
78,3,63,43.7314423393,-79.4836241974,5,3,4,3
54,3,80,43.7318064757,-79.4837155622,5,4,4,4
68,7,62,43.6363761497,-79.4361595734,4,3,3,3
113,5,68,43.6374026152,-79.4357893144,5,4,3,4
63,3,60,43.6812983085,-79.4909278516,5,3,2,3
65,4,78,43.6896822346,-79.3460278101,5,4,4,4
55,4,60,43.690544653,-79.3443418655,5,4,2,4
54,5,60,43.6359998464,-79.5629152315,4,3,2,3
55,3,58,43.6373133386,-79.564053632,5,3,3,3
58,3,60,43.6378421454,-79.5644587873,5,3,4,3
61,6,62,43.639035157,-79.564993488,4,3,3,3
48,18,76,43.67822939,-79.5525004391,5,4,4,4
53,4,72,43.7602548577,-79.5002027299,5,3,3,3
55,4,66,43.735657495,-79.3078726793,5,3,4,3
69,4,63,43.6177159242,-79.4864921975,5,3,3,3
66,4,67,43.6181573986,-79.4862044027,5,3,3,3
70,3,68,43.7316251589,-79.461395515,5,3,4,4
63,4,68,43.7422578587,-79.4357863772,5,3,3,3
63,4,66,43.741815421,-79.4356700472,4,4,4,3
49,19,72,43.7325245574,-79.4331792399,5,3,3,3
103,3,59,43.6634853756,-79.4178022467,5,3,3,3
38,3,59,43.7602553262,-79.1959527881,4,3,3,3
48,17,72,43.7486644671,-79.5146201429,5,3,3,3
31,6,94,43.6985761673,-79.3187961632,5,5,5,5
63,4,60,43.704347801,-79.297293072,3,3,3,4
68,6,86,43.6908769732,-79.3430214512,5,5,4,4
63,6,68,43.6899387618,-79.3447178819,5,4,3,4
59,8,72,43.7572104007,-79.2230052748,4,4,4,4
65,5,66,43.662865718,-79.504063965,5,3,4,3
64,8,54,43.6639708719,-79.5021353711,3,4,2,3
58,17,80,43.709723233,-79.393094085,5,4,4,4
64,4,68,43.7059714885,-79.2960157018,5,3,3,4
34,4,63,43.662679383,-79.421476232,4,3,3,3
31,6,67,43.655863811,-79.455984017,5,3,4,3
67,3,53,43.7328466433,-79.4361394574,4,3,2,2
63,3,58,43.7316875988,-79.4383731359,5,3,3,3
49,14,68,43.637506998,-79.56171027,5,3,4,4
55,12,66,43.7476852259,-79.5146324564,5,5,2,2
66,3,53,43.732850466,-79.435796774,3,3,3,3
62,6,67,43.6995126232,-79.4765599841,4,4,3,4
17,14,77,43.7753760756,-79.3407074848,5,4,4,4
53,18,72,43.775336545,-79.342323333,4,4,4,4
59,13,72,43.70953529,-79.392399206,3,3,4,4
53,14,68,43.7522915804,-79.51363863,5,4,2,3
49,17,80,43.78311931,-79.206148943,4,4,4,4
59,6,72,43.702592381,-79.342924935,5,3,4,3
63,3,63,43.6901802486,-79.3829319202,3,3,3,4
55,3,55,43.692368796,-79.302666418,4,3,2,3
58,10,62,43.6275335945,-79.5780494311,5,3,3,3
113,3,67,43.650362426,-79.4845039565,5,3,3,3
64,4,68,43.618345357,-79.485791656200007,4,3,3,3
63,3,63,43.5899805571,-79.5423873901,3,3,3,3
58,13,68,43.6284746856,-79.5796399748,4,3,3,3
61,6,71,43.702195489,-79.343701311,5,3,4,3
65,8,68,43.706149857,-79.423624259,5,4,3,4
101,3,49,43.6391098783,-79.4421151214,2,3,3,3
53,4,55,43.6154404667,-79.4878892475,3,3,3,3
99,3,65,43.654816959,-79.460940647,5,4,5,3
95,3,57,43.6606296548,-79.4308395547,5,3,3,2
58,5,68,43.6983227203,-79.4785516514,4,3,3,3
53,17,58,43.708103056,-79.504454485,3,4,3,3
67,5,74,43.7009672272,-79.4495637221,5,4,3,3
56,3,70,43.7126149261,-79.4604691719,5,4,4,3
55,23,81,43.6992174001,-79.3900854434,5,4,4,4
68,3,64,43.6988240231,-79.4343514595,4,2,5,4
56,6,67,43.6984374675,-79.4780739055,3,3,3,3
65,3,79,43.7208097276,-79.4802643033,5,4,4,3
57,6,64,43.6988301169,-79.4762162668,3,3,4,3
63,3,73,43.735513832,-79.484593132,5,4,4,3
65,6,80,43.73795553,-79.344349052,5,5,5,5
8,7,93,43.774094874,-79.341793943,5,5,5,5
83,4,76,43.6837967555,-79.4215781204,5,4,4,4
58,5,76,43.69407154,-79.562734454,5,4,4,4
57,7,66,43.7493403661,-79.5494302616,4,3,4,3
63,4,69,43.7355150514,-79.3423451997,5,4,5,3
68,4,70,43.6852027007,-79.4736170741,5,3,3,4
46,34,62,43.7585401941,-79.5166809322,4,3,3,3
59,8,68,43.7328848087,-79.3055213856,5,3,3,4
